,dropoff_node,pickup_node,distance,dropoff_longitude,dropoff_latitude,pickup_longitude,pickup_latitude
0,38,23,0.0830575879007052,0.0,0.0,0.0,0.0
0,38,24,0.06624960378284926,0.0,0.0,0.0,0.0
0,38,25,0.019394837281346916,0.0,0.0,0.0,0.0
0,38,26,0.06028426735763277,0.0,0.0,0.0,0.0
0,38,27,0.02376722412837535,0.0,0.0,0.0,0.0
0,38,28,0.009691144766531504,0.0,0.0,0.0,0.0
0,38,29,0.011618774596266533,0.0,0.0,0.0,0.0
0,38,30,0.00851179275219431,0.0,0.0,0.0,0.0
0,38,31,0.04531363666391243,0.0,0.0,0.0,0.0
0,38,32,0.08894984600281955,0.0,0.0,0.0,0.0
0,38,33,0.015592490120956383,0.0,0.0,0.0,0.0
0,38,34,0.05620493164660605,0.0,0.0,0.0,0.0
0,38,35,0.0858386070638048,0.0,0.0,0.0,0.0
0,38,36,0.02619706890932051,0.0,0.0,0.0,0.0
0,38,37,0.05337673703638125,0.0,0.0,0.0,0.0
0,38,39,0.08129751397088637,0.0,0.0,0.0,0.0
0,38,40,0.019148136964678923,0.0,0.0,0.0,0.0
0,38,41,0.05206958517391812,0.0,0.0,0.0,0.0
0,38,42,0.08088305653738398,0.0,0.0,0.0,0.0
0,38,43,0.06309106224455106,0.0,0.0,0.0,0.0
0,38,44,0.051249297766922886,0.0,0.0,0.0,0.0
0,38,45,0.05872492244259823,0.0,0.0,0.0,0.0
0,38,46,0.055448290715165605,0.0,0.0,0.0,0.0
0,38,47,0.03250715693680984,0.0,0.0,0.0,0.0
0,38,48,0.08680259876917555,0.0,0.0,0.0,0.0
0,38,49,0.06942249241333759,0.0,0.0,0.0,0.0
0,38,50,0.08537437019960228,0.0,0.0,0.0,0.0
0,38,51,0.07272595725094404,0.0,0.0,0.0,0.0
0,38,52,0.08203042203715925,0.0,0.0,0.0,0.0
0,38,53,0.08709631434965069,0.0,0.0,0.0,0.0
0,38,54,0.07821202565499152,0.0,0.0,0.0,0.0
0,38,55,0.0749442635522773,0.0,0.0,0.0,0.0
0,38,56,0.025021025677787426,0.0,0.0,0.0,0.0
0,38,57,0.08560269267505163,0.0,0.0,0.0,0.0
0,38,58,0.057489861505339024,0.0,0.0,0.0,0.0
0,38,59,0.0863286388226297,0.0,0.0,0.0,0.0
0,38,60,0.028522651221233444,0.0,0.0,0.0,0.0
0,38,61,0.01500817342276464,0.0,0.0,0.0,0.0
0,38,62,0.06451615883255389,0.0,0.0,0.0,0.0
0,38,63,0.016075067247435675,0.0,0.0,0.0,0.0
0,39,0,0.006604111822425119,0.0,0.0,0.0,0.0
0,39,1,0.08631019182902165,0.0,0.0,0.0,0.0
0,39,2,0.05730442828054103,0.0,0.0,0.0,0.0
0,39,3,0.049373079802877334,0.0,0.0,0.0,0.0
0,39,4,0.08116396507574246,0.0,0.0,0.0,0.0
0,39,5,0.04837213880044096,0.0,0.0,0.0,0.0
0,39,6,0.07537756036662376,0.0,0.0,0.0,0.0
0,39,7,0.081080505727003,0.0,0.0,0.0,0.0
0,39,8,0.06869453026686088,0.0,0.0,0.0,0.0
0,39,9,0.07032488111150072,0.0,0.0,0.0,0.0
0,39,10,0.08348868275172083,0.0,0.0,0.0,0.0
0,39,11,0.022047525481931646,0.0,0.0,0.0,0.0
0,39,12,0.05677675550711,0.0,0.0,0.0,0.0
0,39,13,0.042688202607042515,0.0,0.0,0.0,0.0
0,39,14,0.06176573646676737,0.0,0.0,0.0,0.0
0,39,15,0.015106028843299183,0.0,0.0,0.0,0.0
0,39,16,0.07698561743661224,0.0,0.0,0.0,0.0
0,39,17,0.008188842358209613,0.0,0.0,0.0,0.0
0,39,18,0.07005972086748942,0.0,0.0,0.0,0.0
0,39,19,0.08772885471338242,0.0,0.0,0.0,0.0
0,39,20,0.08963279087408714,0.0,0.0,0.0,0.0
0,39,21,0.018660736609073622,0.0,0.0,0.0,0.0
0,39,22,0.0887689852537871,0.0,0.0,0.0,0.0
0,39,23,0.006725767612693217,0.0,0.0,0.0,0.0
0,39,24,0.041914781549920205,0.0,0.0,0.0,0.0
0,39,25,0.022098560335325944,0.0,0.0,0.0,0.0
0,39,26,0.06366365236330335,0.0,0.0,0.0,0.0
0,39,27,0.08136869825645354,0.0,0.0,0.0,0.0
0,39,28,0.025199790582065812,0.0,0.0,0.0,0.0
0,39,29,0.0808258214974715,0.0,0.0,0.0,0.0
0,39,30,0.07681729658324953,0.0,0.0,0.0,0.0
0,39,31,0.050452785253873235,0.0,0.0,0.0,0.0
0,39,32,0.08867127245513624,0.0,0.0,0.0,0.0
0,39,33,0.04069341337847856,0.0,0.0,0.0,0.0
0,39,34,0.010615062240546274,0.0,0.0,0.0,0.0
0,39,35,0.02042176486406072,0.0,0.0,0.0,0.0
0,39,36,0.07050182608931149,0.0,0.0,0.0,0.0
0,39,37,0.07625883392247584,0.0,0.0,0.0,0.0
0,39,38,0.0714189194385043,0.0,0.0,0.0,0.0
0,39,40,0.06023255476153298,0.0,0.0,0.0,0.0
0,39,41,0.07186206299003106,0.0,0.0,0.0,0.0
0,39,42,0.06363138923217224,0.0,0.0,0.0,0.0
0,39,43,0.057846237264446515,0.0,0.0,0.0,0.0
0,39,44,0.01453432404047311,0.0,0.0,0.0,0.0
0,39,45,0.06241331279526574,0.0,0.0,0.0,0.0
0,39,46,0.08113614134788213,0.0,0.0,0.0,0.0
0,39,47,0.007371966194799885,0.0,0.0,0.0,0.0
0,39,48,0.009204335207936879,0.0,0.0,0.0,0.0
0,39,49,0.017080053719931716,0.0,0.0,0.0,0.0
0,39,50,0.020458247122903638,0.0,0.0,0.0,0.0
0,39,51,0.03211601672187879,0.0,0.0,0.0,0.0
0,39,52,0.05178873893895521,0.0,0.0,0.0,0.0
0,39,53,0.007117231035646468,0.0,0.0,0.0,0.0
0,39,54,0.03336027117955664,0.0,0.0,0.0,0.0
0,39,55,0.08371864703036476,0.0,0.0,0.0,0.0
0,39,56,0.041531013290340105,0.0,0.0,0.0,0.0
0,39,57,0.03748016642006169,0.0,0.0,0.0,0.0
0,39,58,0.02175620926854585,0.0,0.0,0.0,0.0
0,39,59,0.024617368690374578,0.0,0.0,0.0,0.0
0,39,60,0.08234265983671983,0.0,0.0,0.0,0.0
0,39,61,0.03985613540011243,0.0,0.0,0.0,0.0
0,39,62,0.04352720520693797,0.0,0.0,0.0,0.0
0,39,63,0.07048840237240532,0.0,0.0,0.0,0.0
0,40,0,0.026586364447101205,0.0,0.0,0.0,0.0
0,40,1,0.016410488454922642,0.0,0.0,0.0,0.0
0,40,2,0.015007631491701548,0.0,0.0,0.0,0.0
0,40,3,0.01244855463068694,0.0,0.0,0.0,0.0
0,40,4,0.022421593722398263,0.0,0.0,0.0,0.0
0,40,5,0.032916635177990934,0.0,0.0,0.0,0.0
0,40,6,0.04339215703868004,0.0,0.0,0.0,0.0
0,40,7,0.04753726729099757,0.0,0.0,0.0,0.0
0,40,8,0.0407311663104244,0.0,0.0,0.0,0.0
0,40,9,0.06132529011276463,0.0,0.0,0.0,0.0
0,40,10,0.03492605505108412,0.0,0.0,0.0,0.0
0,40,11,0.08558844533948526,0.0,0.0,0.0,0.0
0,40,12,0.00622066232176366,0.0,0.0,0.0,0.0
0,40,13,0.07408080788735334,0.0,0.0,0.0,0.0
0,40,14,0.025443246496347938,0.0,0.0,0.0,0.0
0,40,15,0.08044884938704666,0.0,0.0,0.0,0.0
0,40,16,0.06750002558966682,0.0,0.0,0.0,0.0
0,40,17,0.023639730677949215,0.0,0.0,0.0,0.0
0,40,18,0.05409674370169602,0.0,0.0,0.0,0.0
0,40,19,0.0875651374403928,0.0,0.0,0.0,0.0
0,40,20,0.06308202398654653,0.0,0.0,0.0,0.0
0,40,21,0.020361265192949438,0.0,0.0,0.0,0.0
0,40,22,0.010956776759403593,0.0,0.0,0.0,0.0
0,40,23,0.008160185599664402,0.0,0.0,0.0,0.0
0,40,24,0.083162708018254,0.0,0.0,0.0,0.0
0,40,25,0.042905806044332875,0.0,0.0,0.0,0.0
0,40,26,0.054698163394089436,0.0,0.0,0.0,0.0
0,40,27,0.06611165392914624,0.0,0.0,0.0,0.0
0,40,28,0.04862383427969487,0.0,0.0,0.0,0.0
0,40,29,0.032649685005102715,0.0,0.0,0.0,0.0
0,40,30,0.021563972179794055,0.0,0.0,0.0,0.0
0,40,31,0.0339096160352892,0.0,0.0,0.0,0.0
0,40,32,0.03324802120514446,0.0,0.0,0.0,0.0
0,40,33,0.050631027987922045,0.0,0.0,0.0,0.0
0,40,34,0.08897129959115065,0.0,0.0,0.0,0.0
0,40,35,0.0473389198302343,0.0,0.0,0.0,0.0
0,40,36,0.021908450292277552,0.0,0.0,0.0,0.0
0,40,37,0.039511718443958246,0.0,0.0,0.0,0.0
0,40,38,0.036711942099571536,0.0,0.0,0.0,0.0
0,40,39,0.06345100634142414,0.0,0.0,0.0,0.0
0,40,41,0.06097960247361198,0.0,0.0,0.0,0.0
0,40,42,0.050583808064062534,0.0,0.0,0.0,0.0
0,40,43,0.06222761013349045,0.0,0.0,0.0,0.0
0,40,44,0.08723174181833607,0.0,0.0,0.0,0.0
0,40,45,0.017633356629603702,0.0,0.0,0.0,0.0
0,40,46,0.007443114324198434,0.0,0.0,0.0,0.0
0,40,47,0.025180818723158832,0.0,0.0,0.0,0.0
0,40,48,0.06531928663674728,0.0,0.0,0.0,0.0
0,40,49,0.007095638874378473,0.0,0.0,0.0,0.0
0,40,50,0.03442410071485617,0.0,0.0,0.0,0.0
0,40,51,0.03852002260069442,0.0,0.0,0.0,0.0
0,40,52,0.08048910716400144,0.0,0.0,0.0,0.0
0,40,53,0.059893626945507455,0.0,0.0,0.0,0.0
0,40,54,0.04908164992733048,0.0,0.0,0.0,0.0
0,40,55,0.014008983437693086,0.0,0.0,0.0,0.0
0,40,56,0.06641403936771151,0.0,0.0,0.0,0.0
0,40,57,0.04914498693521994,0.0,0.0,0.0,0.0
0,40,58,0.08984976048341935,0.0,0.0,0.0,0.0
0,40,59,0.03681318982195961,0.0,0.0,0.0,0.0
0,40,60,0.05190356181903289,0.0,0.0,0.0,0.0
0,40,61,0.03967381436319126,0.0,0.0,0.0,0.0
0,40,62,0.0322611730805699,0.0,0.0,0.0,0.0
0,40,63,0.0603184712810128,0.0,0.0,0.0,0.0
0,41,0,0.08628708127854064,0.0,0.0,0.0,0.0
0,41,1,0.015881014153963164,0.0,0.0,0.0,0.0
0,41,2,0.053170997871814764,0.0,0.0,0.0,0.0
0,41,3,0.06671248337489794,0.0,0.0,0.0,0.0
0,41,4,0.024149450785554083,0.0,0.0,0.0,0.0
0,41,5,0.02214933388798375,0.0,0.0,0.0,0.0
0,41,6,0.013069270098588347,0.0,0.0,0.0,0.0
0,41,7,0.011242949696808599,0.0,0.0,0.0,0.0
0,41,8,0.07364367228657562,0.0,0.0,0.0,0.0
0,41,9,0.018330548364143155,0.0,0.0,0.0,0.0
0,41,10,0.0273040594651792,0.0,0.0,0.0,0.0
0,41,11,0.029853554313620606,0.0,0.0,0.0,0.0
0,41,12,0.028189620132007924,0.0,0.0,0.0,0.0
0,41,13,0.06876926384197748,0.0,0.0,0.0,0.0
0,41,14,0.0297859363923121,0.0,0.0,0.0,0.0
0,41,15,0.007113050223564165,0.0,0.0,0.0,0.0
0,41,16,0.08989689437689719,0.0,0.0,0.0,0.0
0,41,17,0.08863126587459046,0.0,0.0,0.0,0.0
0,41,18,0.062314935831309794,0.0,0.0,0.0,0.0
0,41,19,0.05798746027675303,0.0,0.0,0.0,0.0
0,41,20,0.07345116892508155,0.0,0.0,0.0,0.0
0,41,21,0.08373940910572762,0.0,0.0,0.0,0.0
0,41,22,0.02143488721618593,0.0,0.0,0.0,0.0
0,41,23,0.05399137906774023,0.0,0.0,0.0,0.0
0,41,24,0.07818491868291086,0.0,0.0,0.0,0.0
0,41,25,0.0837751754515065,0.0,0.0,0.0,0.0
0,41,26,0.022481535614277348,0.0,0.0,0.0,0.0
0,41,27,0.01907810218267902,0.0,0.0,0.0,0.0
0,41,28,0.06442194075928206,0.0,0.0,0.0,0.0
0,41,29,0.074902844926375,0.0,0.0,0.0,0.0
0,41,30,0.08497860526094557,0.0,0.0,0.0,0.0
0,41,31,0.009594335902364403,0.0,0.0,0.0,0.0
0,41,32,0.06273705632300024,0.0,0.0,0.0,0.0
0,41,33,0.017368431227405938,0.0,0.0,0.0,0.0
0,41,34,0.07830643086738928,0.0,0.0,0.0,0.0
0,41,37,0.06540721088508027,0.0,0.0,0.0,0.0
0,41,38,0.08245608709953534,0.0,0.0,0.0,0.0
0,41,39,0.02219397175910573,0.0,0.0,0.0,0.0
0,41,40,0.060411851975164056,0.0,0.0,0.0,0.0
0,41,42,0.012814464596248215,0.0,0.0,0.0,0.0
0,41,43,0.08018674440994268,0.0,0.0,0.0,0.0
0,41,44,0.05918512379465359,0.0,0.0,0.0,0.0
0,41,45,0.062670510388171,0.0,0.0,0.0,0.0
0,41,46,0.05455112357971023,0.0,0.0,0.0,0.0
0,41,47,0.038496443730245064,0.0,0.0,0.0,0.0
0,41,48,0.041318962572712704,0.0,0.0,0.0,0.0
0,41,49,0.05548759706939984,0.0,0.0,0.0,0.0
0,41,50,0.06553443576891674,0.0,0.0,0.0,0.0
0,41,51,0.06083594943237911,0.0,0.0,0.0,0.0
0,41,52,0.02142711315900505,0.0,0.0,0.0,0.0
0,41,53,0.012078132702296497,0.0,0.0,0.0,0.0
0,41,54,0.04871170105313759,0.0,0.0,0.0,0.0
0,41,55,0.06775777107769303,0.0,0.0,0.0,0.0
0,41,56,0.01529180577186941,0.0,0.0,0.0,0.0
0,41,57,0.0738388263803286,0.0,0.0,0.0,0.0
0,41,58,0.006524475621472258,0.0,0.0,0.0,0.0
0,41,59,0.023038039193065962,0.0,0.0,0.0,0.0
0,41,60,0.08009791255858852,0.0,0.0,0.0,0.0
0,41,61,0.018473354247329484,0.0,0.0,0.0,0.0
0,41,62,0.03782298081526392,0.0,0.0,0.0,0.0
0,41,63,0.07603611857243382,0.0,0.0,0.0,0.0
0,42,0,0.014911566700630232,0.0,0.0,0.0,0.0
0,42,1,0.050093300415398154,0.0,0.0,0.0,0.0
0,42,2,0.0156836707267265,0.0,0.0,0.0,0.0
0,42,3,0.018354958782055772,0.0,0.0,0.0,0.0
0,42,4,0.05571954707130943,0.0,0.0,0.0,0.0
0,42,5,0.06884663068357091,0.0,0.0,0.0,0.0
0,42,6,0.04935738529769604,0.0,0.0,0.0,0.0
0,42,7,0.04575710097726475,0.0,0.0,0.0,0.0
0,42,8,0.022777128136173115,0.0,0.0,0.0,0.0
0,42,9,0.052097410865101695,0.0,0.0,0.0,0.0
0,42,10,0.01972217922165409,0.0,0.0,0.0,0.0
0,42,11,0.04109185708757687,0.0,0.0,0.0,0.0
0,42,12,0.008380379639565153,0.0,0.0,0.0,0.0
0,42,13,0.05211708675061624,0.0,0.0,0.0,0.0
0,42,14,0.05182675746827316,0.0,0.0,0.0,0.0
0,42,15,0.0882456373678909,0.0,0.0,0.0,0.0
0,42,16,0.07788282417602733,0.0,0.0,0.0,0.0
0,42,17,0.07262473002498121,0.0,0.0,0.0,0.0
0,42,18,0.05994993208661856,0.0,0.0,0.0,0.0
0,42,19,0.018820885689267132,0.0,0.0,0.0,0.0
0,42,20,0.024748946833815386,0.0,0.0,0.0,0.0
0,42,21,0.07333461794341214,0.0,0.0,0.0,0.0
0,42,22,0.01996731432281747,0.0,0.0,0.0,0.0
0,42,23,0.06899926026578647,0.0,0.0,0.0,0.0
0,42,24,0.013706323570353366,0.0,0.0,0.0,0.0
0,42,25,0.06661092046366983,0.0,0.0,0.0,0.0
0,42,26,0.07702980178462326,0.0,0.0,0.0,0.0
0,42,27,0.07732282031303983,0.0,0.0,0.0,0.0
0,42,28,0.08471795974203895,0.0,0.0,0.0,0.0
0,42,29,0.010945579202020373,0.0,0.0,0.0,0.0
0,42,30,0.007963115462710321,0.0,0.0,0.0,0.0
0,42,31,0.037508756134679806,0.0,0.0,0.0,0.0
0,42,32,0.06145909916301566,0.0,0.0,0.0,0.0
0,42,33,0.05154238319400378,0.0,0.0,0.0,0.0
0,42,34,0.0679321380176473,0.0,0.0,0.0,0.0
0,42,35,0.07703344075121712,0.0,0.0,0.0,0.0
0,42,38,0.06222463449306174,0.0,0.0,0.0,0.0
0,42,39,0.05533408442193127,0.0,0.0,0.0,0.0
0,42,40,0.0821494154108736,0.0,0.0,0.0,0.0
0,42,41,0.06643275852943317,0.0,0.0,0.0,0.0
0,42,43,0.029029683143770635,0.0,0.0,0.0,0.0
0,42,44,0.0638828293975272,0.0,0.0,0.0,0.0
0,42,45,0.02104724986094541,0.0,0.0,0.0,0.0
0,42,46,0.08939917762780239,0.0,0.0,0.0,0.0
0,42,47,0.01501992659455704,0.0,0.0,0.0,0.0
0,42,48,0.015428006327291887,0.0,0.0,0.0,0.0
0,42,49,0.00956131341520506,0.0,0.0,0.0,0.0
0,42,50,0.02362072230070443,0.0,0.0,0.0,0.0
0,42,51,0.029955666621521965,0.0,0.0,0.0,0.0
0,42,52,0.057424648943917474,0.0,0.0,0.0,0.0
0,42,53,0.07666566105063165,0.0,0.0,0.0,0.0
0,42,54,0.0795295398520906,0.0,0.0,0.0,0.0
0,42,55,0.009883028278449918,0.0,0.0,0.0,0.0
0,42,56,0.05777652619561952,0.0,0.0,0.0,0.0
0,42,57,0.0159625646737359,0.0,0.0,0.0,0.0
0,42,58,0.0757639006835742,0.0,0.0,0.0,0.0
0,42,59,0.05891853327010107,0.0,0.0,0.0,0.0
0,42,60,0.07095653079095314,0.0,0.0,0.0,0.0
0,42,61,0.031089014559659837,0.0,0.0,0.0,0.0
0,42,62,0.074552381555122,0.0,0.0,0.0,0.0
0,42,63,0.022173703655471173,0.0,0.0,0.0,0.0
0,43,0,0.04486779165220825,0.0,0.0,0.0,0.0
0,43,1,0.022210637331302595,0.0,0.0,0.0,0.0
0,43,2,0.03026677497202692,0.0,0.0,0.0,0.0
0,43,3,0.0731454203668077,0.0,0.0,0.0,0.0
0,43,4,0.07602416289511776,0.0,0.0,0.0,0.0
0,43,5,0.05901824187459394,0.0,0.0,0.0,0.0
0,43,6,0.033221775670358694,0.0,0.0,0.0,0.0
0,43,7,0.06196381649514918,0.0,0.0,0.0,0.0
0,43,8,0.026230397725442597,0.0,0.0,0.0,0.0
0,43,9,0.019834762878657562,0.0,0.0,0.0,0.0
0,43,10,0.08460753466894036,0.0,0.0,0.0,0.0
0,43,11,0.03381957774813003,0.0,0.0,0.0,0.0
0,43,12,0.0869264505020209,0.0,0.0,0.0,0.0
0,43,13,0.048967175925765334,0.0,0.0,0.0,0.0
0,43,14,0.02874932614105851,0.0,0.0,0.0,0.0
0,43,15,0.0823331682056845,0.0,0.0,0.0,0.0
0,43,16,0.06246441123733025,0.0,0.0,0.0,0.0
0,43,17,0.04937602694121466,0.0,0.0,0.0,0.0
0,43,18,0.04499542535020961,0.0,0.0,0.0,0.0
0,43,19,0.06460897477543316,0.0,0.0,0.0,0.0
0,43,20,0.05902908880787468,0.0,0.0,0.0,0.0
0,43,21,0.0655665783831454,0.0,0.0,0.0,0.0
0,43,22,0.05244377860611301,0.0,0.0,0.0,0.0
0,43,23,0.048770873577581364,0.0,0.0,0.0,0.0
0,43,24,0.07507452750077327,0.0,0.0,0.0,0.0
0,43,25,0.06261149045176871,0.0,0.0,0.0,0.0
0,43,26,0.0719152302342956,0.0,0.0,0.0,0.0
0,43,27,0.03512578847937099,0.0,0.0,0.0,0.0
0,43,28,0.03876917124806751,0.0,0.0,0.0,0.0
0,43,29,0.07829788582327825,0.0,0.0,0.0,0.0
0,43,30,0.08191958779222203,0.0,0.0,0.0,0.0
0,43,31,0.0250202873485423,0.0,0.0,0.0,0.0
0,43,32,0.034124662497744616,0.0,0.0,0.0,0.0
0,43,33,0.023690474580512835,0.0,0.0,0.0,0.0
0,43,34,0.023799621790773745,0.0,0.0,0.0,0.0
0,43,35,0.015851631652986975,0.0,0.0,0.0,0.0
0,43,36,0.026489051166571874,0.0,0.0,0.0,0.0
0,43,37,0.08037506285678356,0.0,0.0,0.0,0.0
0,43,39,0.02405322060674419,0.0,0.0,0.0,0.0
0,43,40,0.007841124521408102,0.0,0.0,0.0,0.0
0,43,41,0.03511535224813828,0.0,0.0,0.0,0.0
0,43,42,0.04709060322252379,0.0,0.0,0.0,0.0
0,43,44,0.006740979203130051,0.0,0.0,0.0,0.0
0,43,45,0.006789443968565078,0.0,0.0,0.0,0.0
0,43,46,0.06852488593768888,0.0,0.0,0.0,0.0
0,43,47,0.0753713540562021,0.0,0.0,0.0,0.0
0,43,48,0.03400455279059964,0.0,0.0,0.0,0.0
0,43,49,0.016854291833479754,0.0,0.0,0.0,0.0
0,43,50,0.027823783503062062,0.0,0.0,0.0,0.0
0,43,51,0.03197288053947019,0.0,0.0,0.0,0.0
0,43,52,0.03670239172689936,0.0,0.0,0.0,0.0
0,43,53,0.006740416091823544,0.0,0.0,0.0,0.0
0,43,54,0.0684297401362249,0.0,0.0,0.0,0.0
0,43,55,0.056063883492143966,0.0,0.0,0.0,0.0
0,43,56,0.08821271285921992,0.0,0.0,0.0,0.0
0,43,57,0.06661924442858923,0.0,0.0,0.0,0.0
0,43,58,0.006958172471395347,0.0,0.0,0.0,0.0
0,43,59,0.012382767095896665,0.0,0.0,0.0,0.0
0,43,60,0.006918170048821975,0.0,0.0,0.0,0.0
0,43,61,0.049080252380922416,0.0,0.0,0.0,0.0
0,43,62,0.0648550822332452,0.0,0.0,0.0,0.0
0,43,63,0.06406263879373955,0.0,0.0,0.0,0.0
0,44,0,0.0865439680253095,0.0,0.0,0.0,0.0
0,44,1,0.037780956620807,0.0,0.0,0.0,0.0
0,44,2,0.07060028267756017,0.0,0.0,0.0,0.0
0,44,3,0.08121075014034265,0.0,0.0,0.0,0.0
0,44,4,0.08120992742787479,0.0,0.0,0.0,0.0
0,44,5,0.06782081716107428,0.0,0.0,0.0,0.0
0,44,6,0.06577661884604782,0.0,0.0,0.0,0.0
0,44,7,0.08359390707177643,0.0,0.0,0.0,0.0
0,44,8,0.017453088587959922,0.0,0.0,0.0,0.0
0,44,9,0.08323674877204341,0.0,0.0,0.0,0.0
0,44,10,0.01638229981395667,0.0,0.0,0.0,0.0
0,44,11,0.0498383796651551,0.0,0.0,0.0,0.0
0,44,12,0.04768435528912739,0.0,0.0,0.0,0.0
0,44,13,0.01580188902826537,0.0,0.0,0.0,0.0
0,44,14,0.06257723119430073,0.0,0.0,0.0,0.0
0,44,15,0.011720259367335652,0.0,0.0,0.0,0.0
0,44,16,0.06546308090200594,0.0,0.0,0.0,0.0
0,44,17,0.028217792857676637,0.0,0.0,0.0,0.0
0,44,18,0.08717130340831622,0.0,0.0,0.0,0.0
0,44,19,0.050382128446210636,0.0,0.0,0.0,0.0
0,44,20,0.050536971162406664,0.0,0.0,0.0,0.0
0,44,21,0.02652812438474165,0.0,0.0,0.0,0.0
0,44,22,0.08126983850501664,0.0,0.0,0.0,0.0
0,44,23,0.08348587403349066,0.0,0.0,0.0,0.0
0,44,24,0.0240678453414917,0.0,0.0,0.0,0.0
0,44,25,0.03974817011057438,0.0,0.0,0.0,0.0
0,44,26,0.07448502143484104,0.0,0.0,0.0,0.0
0,44,27,0.00886850915334954,0.0,0.0,0.0,0.0
0,44,28,0.02509487127965057,0.0,0.0,0.0,0.0
0,44,29,0.02901464326506341,0.0,0.0,0.0,0.0
0,44,30,0.05286603557665591,0.0,0.0,0.0,0.0
0,44,31,0.06402162022722445,0.0,0.0,0.0,0.0
0,44,32,0.035206895288024946,0.0,0.0,0.0,0.0
0,44,33,0.053052530141966835,0.0,0.0,0.0,0.0
0,44,34,0.02884284068974556,0.0,0.0,0.0,0.0
0,44,35,0.07924848041698337,0.0,0.0,0.0,0.0
0,44,36,0.01422957383778252,0.0,0.0,0.0,0.0
0,44,37,0.009543223761580774,0.0,0.0,0.0,0.0
0,44,38,0.053069241762581106,0.0,0.0,0.0,0.0
0,44,39,0.08431830277794036,0.0,0.0,0.0,0.0
0,44,40,0.05545723618543168,0.0,0.0,0.0,0.0
0,44,41,0.05857573655098156,0.0,0.0,0.0,0.0
0,44,42,0.04040104517349391,0.0,0.0,0.0,0.0
0,44,43,0.07578110183252319,0.0,0.0,0.0,0.0
0,44,45,0.023254590444138877,0.0,0.0,0.0,0.0
0,44,46,0.01205367018682879,0.0,0.0,0.0,0.0
0,44,47,0.017342412691464866,0.0,0.0,0.0,0.0
0,44,48,0.00973590433099363,0.0,0.0,0.0,0.0
0,44,49,0.04441679787037439,0.0,0.0,0.0,0.0
0,44,50,0.011282472969462796,0.0,0.0,0.0,0.0
0,44,51,0.04625203742942322,0.0,0.0,0.0,0.0
0,44,52,0.04794122233503976,0.0,0.0,0.0,0.0
0,44,53,0.01835780438510667,0.0,0.0,0.0,0.0
0,44,54,0.08082085951906286,0.0,0.0,0.0,0.0
0,44,55,0.025648989031454565,0.0,0.0,0.0,0.0
0,44,56,0.08362383322896137,0.0,0.0,0.0,0.0
0,44,57,0.018693413948612222,0.0,0.0,0.0,0.0
0,44,58,0.0068646945648162755,0.0,0.0,0.0,0.0
0,44,59,0.02471881680960803,0.0,0.0,0.0,0.0
0,44,60,0.04559524813578868,0.0,0.0,0.0,0.0
0,44,61,0.0882123697881751,0.0,0.0,0.0,0.0
0,44,62,0.054075186408938714,0.0,0.0,0.0,0.0
0,44,63,0.04880918302168205,0.0,0.0,0.0,0.0
0,45,0,0.01645589524003966,0.0,0.0,0.0,0.0
0,45,1,0.048646075639773245,0.0,0.0,0.0,0.0
0,45,2,0.059132517676202576,0.0,0.0,0.0,0.0
0,45,3,0.018824981391805752,0.0,0.0,0.0,0.0
0,45,4,0.053185248585121275,0.0,0.0,0.0,0.0
0,45,5,0.020908014973231685,0.0,0.0,0.0,0.0
0,45,6,0.014474677213732069,0.0,0.0,0.0,0.0
0,45,7,0.07003576920819034,0.0,0.0,0.0,0.0
0,45,8,0.08902106811042339,0.0,0.0,0.0,0.0
0,45,9,0.03119872780958411,0.0,0.0,0.0,0.0
0,45,10,0.08646694242706782,0.0,0.0,0.0,0.0
0,45,11,0.010808623193034089,0.0,0.0,0.0,0.0
0,45,12,0.015067326267956056,0.0,0.0,0.0,0.0
0,45,13,0.02719976486249768,0.0,0.0,0.0,0.0
0,45,14,0.08836181972484616,0.0,0.0,0.0,0.0
0,45,15,0.03948671365996635,0.0,0.0,0.0,0.0
0,45,16,0.05186994878600697,0.0,0.0,0.0,0.0
0,45,17,0.08859452863749599,0.0,0.0,0.0,0.0
0,45,18,0.029835170410903437,0.0,0.0,0.0,0.0
0,45,19,0.02690531922706147,0.0,0.0,0.0,0.0
0,45,20,0.0513798490630426,0.0,0.0,0.0,0.0
0,45,21,0.016553394121264185,0.0,0.0,0.0,0.0
0,45,22,0.06057752149916121,0.0,0.0,0.0,0.0
0,45,23,0.05527591954040269,0.0,0.0,0.0,0.0
0,45,24,0.056023913680427306,0.0,0.0,0.0,0.0
0,45,25,0.014185181303311888,0.0,0.0,0.0,0.0
0,45,26,0.060079124573149865,0.0,0.0,0.0,0.0
0,45,27,0.07839836543752648,0.0,0.0,0.0,0.0
0,45,28,0.03826551957386565,0.0,0.0,0.0,0.0
0,45,29,0.008523251958037669,0.0,0.0,0.0,0.0
0,45,30,0.08797610669842969,0.0,0.0,0.0,0.0
0,45,31,0.05167544019132104,0.0,0.0,0.0,0.0
0,45,32,0.055128749541300585,0.0,0.0,0.0,0.0
0,45,33,0.07760899236707904,0.0,0.0,0.0,0.0
0,45,34,0.052449890639346006,0.0,0.0,0.0,0.0
0,45,35,0.03274460240734915,0.0,0.0,0.0,0.0
0,45,36,0.06745439439825425,0.0,0.0,0.0,0.0
